Erm_kPa,nu,sig_0_kPa,phi_rad,eta,d_r_R_old,d_r_R_new
5000000.0,0.1,5000.0,0.5235987755982988,5,0.035261971830985936,0.03853932827735651
5000000.0,0.1,5000.0,0.6981317007977318,0,0.0011,0.0011
5000000.0,0.1,5000.0,0.6981317007977318,1,0.004365522712803823,0.004664198824751242
5000000.0,0.1,5000.0,0.6981317007977318,2,0.010653501434961746,0.011678405745086065
5000000.0,0.1,5000.0,0.6981317007977318,3,0.019533179568126946,0.021591017363686047
5000000.0,0.1,5000.0,0.6981317007977318,4,0.030972703722348047,0.03436238127427498
5000000.0,0.1,5000.0,0.6981317007977318,5,0.044963825360911716,0.04998269970398843
5000000.0,0.1,5000.0,0.8726646259971648,0,0.0010999999999999998,0.0011
5000000.0,0.1,5000.0,0.8726646259971648,1,0.005202272722849979,0.005683720594927202
5000000.0,0.1,5000.0,0.8726646259971648,2,0.012773310145037868,0.01425070767068312
5000000.0,0.1,5000.0,0.8726646259971648,3,0.02338893586799169,0.026263745777730482
5000000.0,0.1,5000.0,0.8726646259971648,4,0.03703943473421127,0.041711211973984794
5000000.0,0.1,5000.0,0.8726646259971648,5,0.05372375035966394,0.06059187640369788
10000000.0,0.1,5000.0,0.17453292519943295,0,0.0005500000000000008,0.00055
10000000.0,0.1,5000.0,0.17453292519943295,1,0.001357850612419921,0.0013680142075864206
10000000.0,0.1,5000.0,0.17453292519943295,2,0.002788492047485491,0.0028711134406671883
10000000.0,0.1,5000.0,0.17453292519943295,3,0.004667480811882626,0.004861363413113961
10000000.0,0.1,5000.0,0.17453292519943295,4,0.006971902113454461,0.0073074304582329795
10000000.0,0.1,5000.0,0.17453292519943295,5,0.009691626958406457,0.010196711909747833
10000000.0,0.1,5000.0,0.3490658503988659,0,0.0005500000000000002,0.00055
10000000.0,0.1,5000.0,0.3490658503988659,1,0.0015520014177401796,0.001586528547035953
10000000.0,0.1,5000.0,0.3490658503988659,2,0.0034174082823646076,0.0035899243610112747
10000000.0,0.1,5000.0,0.3490658503988659,3,0.005976725482742761,0.006352229464173232
10000000.0,0.1,5000.0,0.3490658503988659,4,0.009217388729058664,0.009853989445449239
10000000.0,0.1,5000.0,0.3490658503988659,5,0.013136440755393318,0.014090545816547704
10000000.0,0.1,5000.0,0.5235987755982988,0,0.00055,0.00055
10000000.0,0.1,5000.0,0.5235987755982988,1,0.0018228571428571432,0.0019021978021978006
10000000.0,0.1,5000.0,0.5235987755982988,2,0.004277058823529411,0.004592081447963799
10000000.0,0.1,5000.0,0.5235987755982988,3,0.007735483870967741,0.008391811414392068
10000000.0,0.1,5000.0,0.5235987755982988,4,0.012187551020408164,0.013285478806907362
10000000.0,0.1,5000.0,0.5235987755982988,5,0.017630985915492968,0.019269664138678255
10000000.0,0.1,5000.0,0.6981317007977318,0,0.00055,0.00055
10000000.0,0.1,5000.0,0.6981317007977318,1,0.0021827613564019115,0.002332099412375621
10000000.0,0.1,5000.0,0.6981317007977318,2,0.005326750717480873,0.0058392028725430326
10000000.0,0.1,5000.0,0.6981317007977318,3,0.009766589784063473,0.010795508681843024
10000000.0,0.1,5000.0,0.6981317007977318,4,0.015486351861174023,0.01718119063713749
10000000.0,0.1,5000.0,0.6981317007977318,5,0.022481912680455858,0.024991349851994214
10000000.0,0.1,5000.0,0.8726646259971648,0,0.0005499999999999999,0.00055
10000000.0,0.1,5000.0,0.8726646259971648,1,0.0026011363614249893,0.002841860297463601
10000000.0,0.1,5000.0,0.8726646259971648,2,0.006386655072518934,0.00712535383534156
10000000.0,0.1,5000.0,0.8726646259971648,3,0.011694467933995844,0.013131872888865241
10000000.0,0.1,5000.0,0.8726646259971648,4,0.018519717367105636,0.020855605986992397
10000000.0,0.1,5000.0,0.8726646259971648,5,0.02686187517983197,0.03029593820184894
1000000.0,0.2,5000.0,0.17453292519943295,0,0.006000000000000013,0.006
1000000.0,0.2,5000.0,0.17453292519943295,1,0.013833702908314389,0.013841796274909656
1000000.0,0.2,5000.0,0.17453292519943295,2,0.027706589551374457,0.027965173722479877
1000000.0,0.2,5000.0,0.17453292519943295,3,0.04592708666068001,0.046635382189501015
1000000.0,0.2,5000.0,0.17453292519943295,4,0.06827299019107355,0.06957176817735454
1000000.0,0.2,5000.0,0.17453292519943295,5,0.09464607959666865,0.0966596326414552
1000000.0,0.2,5000.0,0.3490658503988659,0,0.0060000000000000045,0.006
1000000.0,0.2,5000.0,0.3490658503988659,1,0.015716377384147197,0.015818230780632013
1000000.0,0.2,5000.0,0.3490658503988659,2,0.03380517122292954,0.03451389103293693
1000000.0,0.2,5000.0,0.3490658503988659,3,0.058622792559929804,0.06026664089427506
1000000.0,0.2,5000.0,0.3490658503988659,4,0.09004740585753856,0.09290585201686312
1000000.0,0.2,5000.0,0.3490658503988659,5,0.12805033459775336,0.13239076731204583
1000000.0,0.2,5000.0,0.5235987755982988,0,0.006,0.006
1000000.0,0.2,5000.0,0.5235987755982988,1,0.018342857142857147,0.018672077922077906
1000000.0,0.2,5000.0,0.5235987755982988,2,0.042141176470588224,0.04362433155080213
1000000.0,0.2,5000.0,0.5235987755982988,3,0.07567741935483871,0.07885557184750741
1000000.0,0.2,5000.0,0.5235987755982988,4,0.11884897959183673,0.1242258812615954
1000000.0,0.2,5000.0,0.5235987755982988,5,0.1716338028169015,0.17970518565941132
1000000.0,0.2,5000.0,0.6981317007977318,0,0.0059999999999999975,0.006
1000000.0,0.2,5000.0,0.6981317007977318,1,0.021832837395412474,0.022552945451021236
1000000.0,0.2,5000.0,0.6981317007977318,2,0.05232000695739029,0.0549244450548028
1000000.0,0.2,5000.0,0.6981317007977318,3,0.09537299184546398,0.1006660858274327
1000000.0,0.2,5000.0,0.6981317007977318,4,0.15083735138108142,0.159598431081822
1000000.0,0.2,5000.0,0.6981317007977318,5,0.21867309265896587,0.23167677890654112
1000000.0,0.2,5000.0,0.8726646259971648,0,0.006,0.006
1000000.0,0.2,5000.0,0.8726646259971648,1,0.025889807141090803,0.02714307510474158
1000000.0,0.2,5000.0,0.8726646259971648,2,0.06259786736988059,0.06652520044013789
1000000.0,0.2,5000.0,0.8726646259971648,3,0.11406756784480819,0.1217478868461325
1000000.0,0.2,5000.0,0.8726646259971648,4,0.18025180477193345,0.19275823748630572
1000000.0,0.2,5000.0,0.8726646259971648,5,0.2611454562892797,0.2795506279839477
5000000.0,0.2,5000.0,0.17453292519943295,0,0.0012000000000000025,0.0012
5000000.0,0.2,5000.0,0.17453292519943295,1,0.0027667405816628778,0.0027683592549819307
5000000.0,0.2,5000.0,0.17453292519943295,2,0.0055413179102748915,0.0055930347444959755
5000000.0,0.2,5000.0,0.17453292519943295,3,0.009185417332136,0.009327076437900202
5000000.0,0.2,5000.0,0.17453292519943295,4,0.013654598038214713,0.013914353635470908
5000000.0,0.2,5000.0,0.17453292519943295,5,0.018929215919333733,0.01933192652829104
5000000.0,0.2,5000.0,0.3490658503988659,0,0.0012000000000000008,0.0012
5000000.0,0.2,5000.0,0.3490658503988659,1,0.0031432754768294393,0.0031636461561264026
5000000.0,0.2,5000.0,0.3490658503988659,2,0.006761034244585906,0.006902778206587385
5000000.0,0.2,5000.0,0.3490658503988659,3,0.011724558511985962,0.012053328178855011
5000000.0,0.2,5000.0,0.3490658503988659,4,0.018009481171507715,0.018581170403372625
5000000.0,0.2,5000.0,0.3490658503988659,5,0.025610066919550672,0.026478153462409164
5000000.0,0.2,5000.0,0.5235987755982988,0,0.0012,0.0012
5000000.0,0.2,5000.0,0.5235987755982988,1,0.0036685714285714286,0.00373441558441558
5000000.0,0.2,5000.0,0.5235987755982988,2,0.008428235294117644,0.008724866310160425
5000000.0,0.2,5000.0,0.5235987755982988,3,0.01513548387096774,0.01577111436950148
5000000.0,0.2,5000.0,0.5235987755982988,4,0.023769795918367347,0.024845176252319075
5000000.0,0.2,5000.0,0.5235987755982988,5,0.0343267605633803,0.03594103713188226
5000000.0,0.2,5000.0,0.6981317007977318,0,0.0011999999999999995,0.0012
5000000.0,0.2,5000.0,0.6981317007977318,1,0.004366567479082495,0.0045105890902042475
5000000.0,0.2,5000.0,0.6981317007977318,2,0.010464001391478059,0.01098488901096056
5000000.0,0.2,5000.0,0.6981317007977318,3,0.019074598369092796,0.020133217165486536
5000000.0,0.2,5000.0,0.6981317007977318,4,0.030167470276216284,0.031919686216364394
5000000.0,0.2,5000.0,0.6981317007977318,5,0.04373461853179318,0.046335355781308214
5000000.0,0.2,5000.0,0.8726646259971648,0,0.0012,0.0012
5000000.0,0.2,5000.0,0.8726646259971648,1,0.005177961428218161,0.0054286150209483155
5000000.0,0.2,5000.0,0.8726646259971648,2,0.012519573473976116,0.013305040088027575
5000000.0,0.2,5000.0,0.8726646259971648,3,0.02281351356896164,0.024349577369226497
5000000.0,0.2,5000.0,0.8726646259971648,4,0.03605036095438669,0.038551647497261136
5000000.0,0.2,5000.0,0.8726646259971648,5,0.05222909125785593,0.05591012559678953
10000000.0,0.2,5000.0,0.17453292519943295,0,0.0006000000000000012,0.0006
10000000.0,0.2,5000.0,0.17453292519943295,1,0.0013833702908314389,0.0013841796274909654
10000000.0,0.2,5000.0,0.17453292519943295,2,0.0027706589551374458,0.0027965173722479877
10000000.0,0.2,5000.0,0.17453292519943295,3,0.004592708666068,0.004663538218950101
10000000.0,0.2,5000.0,0.17453292519943295,4,0.0068272990191073565,0.006957176817735454
10000000.0,0.2,5000.0,0.17453292519943295,5,0.009464607959666867,0.00966596326414552
10000000.0,0.2,5000.0,0.3490658503988659,0,0.0006000000000000004,0.0006
10000000.0,0.2,5000.0,0.3490658503988659,1,0.0015716377384147196,0.0015818230780632013
10000000.0,0.2,5000.0,0.3490658503988659,2,0.003380517122292953,0.0034513891032936926
10000000.0,0.2,5000.0,0.3490658503988659,3,0.005862279255992981,0.0060266640894275055
10000000.0,0.2,5000.0,0.3490658503988659,4,0.009004740585753858,0.009290585201686312
10000000.0,0.2,5000.0,0.3490658503988659,5,0.012805033459775336,0.013239076731204582
10000000.0,0.2,5000.0,0.5235987755982988,0,0.0006,0.0006
10000000.0,0.2,5000.0,0.5235987755982988,1,0.0018342857142857143,0.00186720779220779
10000000.0,0.2,5000.0,0.5235987755982988,2,0.004214117647058822,0.004362433155080212
10000000.0,0.2,5000.0,0.5235987755982988,3,0.00756774193548387,0.00788555718475074
10000000.0,0.2,5000.0,0.5235987755982988,4,0.011884897959183674,0.012422588126159538
10000000.0,0.2,5000.0,0.5235987755982988,5,0.01716338028169015,0.01797051856594113
10000000.0,0.2,5000.0,0.6981317007977318,0,0.0005999999999999997,0.0006
10000000.0,0.2,5000.0,0.6981317007977318,1,0.0021832837395412475,0.0022552945451021237
10000000.0,0.2,5000.0,0.6981317007977318,2,0.005232000695739029,0.00549244450548028
10000000.0,0.2,5000.0,0.6981317007977318,3,0.009537299184546398,0.010066608582743268
10000000.0,0.2,5000.0,0.6981317007977318,4,0.015083735138108142,0.015959843108182197
10000000.0,0.2,5000.0,0.6981317007977318,5,0.02186730926589659,0.023167677890654107
10000000.0,0.2,5000.0,0.8726646259971648,0,0.0006,0.0006
10000000.0,0.2,5000.0,0.8726646259971648,1,0.0025889807141090803,0.0027143075104741577
10000000.0,0.2,5000.0,0.8726646259971648,2,0.006259786736988058,0.006652520044013788
10000000.0,0.2,5000.0,0.8726646259971648,3,0.01140675678448082,0.012174788684613249
10000000.0,0.2,5000.0,0.8726646259971648,4,0.018025180477193346,0.019275823748630568
10000000.0,0.2,5000.0,0.8726646259971648,5,0.026114545628927965,0.027955062798394766
1000000.0,0.3,5000.0,0.17453292519943295,0,0.006500000000000005,0.006500000000000001
1000000.0,0.3,5000.0,0.17453292519943295,1,0.013925697548506345,0.013925697548506347
1000000.0,0.3,5000.0,0.17453292519943295,2,0.027076038012240372,0.027099302995423905
1000000.0,0.3,5000.0,0.17453292519943295,3,0.04434755089710292,0.04446743232261688
1000000.0,0.3,5000.0,0.17453292519943295,4,0.06552960528528848,0.06579394489322464
1000000.0,0.3,5000.0,0.17453292519943295,5,0.09052909628434218,0.09097584548374367
1000000.0,0.3,5000.0,0.3490658503988659,0,0.006499999999999999,0.006500000000000001
1000000.0,0.3,5000.0,0.3490658503988659,1,0.015710316062056195,0.015716487112433012
1000000.0,0.3,5000.0,0.3490658503988659,2,0.03285698522173529,0.03302263606200213
1000000.0,0.3,5000.0,0.3490658503988659,3,0.056382022114100136,0.05683482052431545
1000000.0,0.3,5000.0,0.3490658503988659,4,0.08616993680245844,0.08700667285814988
1000000.0,0.3,5000.0,0.3490658503988659,5,0.12219354633745373,0.12350334495873778
1000000.0,0.3,5000.0,0.5235987755982988,0,0.006499999999999998,0.006500000000000001
1000000.0,0.3,5000.0,0.5235987755982988,1,0.018200000000000004,0.018277777777777757
1000000.0,0.3,5000.0,0.5235987755982988,2,0.04075882352941176,0.041235294117647044
1000000.0,0.3,5000.0,0.5235987755982988,3,0.07254838709677419,0.07363261648745525
1000000.0,0.3,5000.0,0.5235987755982988,4,0.11347142857142857,0.11534920634920619
1000000.0,0.3,5000.0,0.5235987755982988,5,0.16350704225352122,0.1663591549295777
1000000.0,0.3,5000.0,0.6981317007977318,0,0.006499999999999998,0.006500000000000001
1000000.0,0.3,5000.0,0.6981317007977318,1,0.02150821044773474,0.021749931938588263
1000000.0,0.3,5000.0,0.6981317007977318,2,0.05040750659502621,0.05137998305366194
1000000.0,0.3,5000.0,0.6981317007977318,3,0.09121814852017938,0.09324101764343953
1000000.0,0.3,5000.0,0.6981317007977318,4,0.1437937393299834,0.1471726366888018
1000000.0,0.3,5000.0,0.6981317007977318,5,0.20809636908297807,0.2131344802131039
1000000.0,0.3,5000.0,0.8726646259971648,0,0.006499999999999998,0.006500000000000001
1000000.0,0.3,5000.0,0.8726646259971648,1,0.02535387968582566,0.02584203955091313
1000000.0,0.3,5000.0,0.8726646259971648,2,0.06015006177769931,0.0617396036146571
1000000.0,0.3,5000.0,0.8726646259971648,3,0.10893904868622444,0.11207526634451638
1000000.0,0.3,5000.0,0.8726646259971648,4,0.17167618994006192,0.1768013895212596
1000000.0,0.3,5000.0,0.8726646259971648,5,0.24835663044087977,0.25591287810045094
5000000.0,0.3,5000.0,0.17453292519943295,0,0.001300000000000001,0.0013
5000000.0,0.3,5000.0,0.17453292519943295,1,0.0027851395097012684,0.0027851395097012693
5000000.0,0.3,5000.0,0.17453292519943295,2,0.005415207602448074,0.00541986059908478
5000000.0,0.3,5000.0,0.17453292519943295,3,0.008869510179420585,0.008893486464523375
5000000.0,0.3,5000.0,0.17453292519943295,4,0.013105921057057695,0.01315878897864493
5000000.0,0.3,5000.0,0.17453292519943295,5,0.018105819256868435,0.018195169096748735
5000000.0,0.3,5000.0,0.3490658503988659,0,0.0012999999999999997,0.0013
5000000.0,0.3,5000.0,0.3490658503988659,1,0.0031420632124112397,0.0031432974224866028
5000000.0,0.3,5000.0,0.3490658503988659,2,0.006571397044347058,0.006604527212400425
5000000.0,0.3,5000.0,0.3490658503988659,3,0.011276404422820028,0.01136696410486309
5000000.0,0.3,5000.0,0.3490658503988659,4,0.017233987360491688,0.017401334571629977
5000000.0,0.3,5000.0,0.3490658503988659,5,0.024438709267490748,0.024700668991747558
5000000.0,0.3,5000.0,0.5235987755982988,0,0.0012999999999999995,0.0013
5000000.0,0.3,5000.0,0.5235987755982988,1,0.003640000000000001,0.0036555555555555517
5000000.0,0.3,5000.0,0.5235987755982988,2,0.008151764705882351,0.00824705882352941
5000000.0,0.3,5000.0,0.5235987755982988,3,0.014509677419354838,0.014726523297491051
5000000.0,0.3,5000.0,0.5235987755982988,4,0.022694285714285715,0.02306984126984124
5000000.0,0.3,5000.0,0.5235987755982988,5,0.03270140845070424,0.03327183098591554
5000000.0,0.3,5000.0,0.6981317007977318,0,0.0012999999999999995,0.0013
5000000.0,0.3,5000.0,0.6981317007977318,1,0.0043016420895469485,0.004349986387717652
5000000.0,0.3,5000.0,0.6981317007977318,2,0.010081501319005242,0.010275996610732387
5000000.0,0.3,5000.0,0.6981317007977318,3,0.01824362970403588,0.018648203528687905
5000000.0,0.3,5000.0,0.6981317007977318,4,0.028758747865996685,0.029434527337760356
5000000.0,0.3,5000.0,0.6981317007977318,5,0.04161927381659562,0.04262689604262078
5000000.0,0.3,5000.0,0.8726646259971648,0,0.0012999999999999995,0.0013
5000000.0,0.3,5000.0,0.8726646259971648,1,0.0050707759371651315,0.005168407910182626
5000000.0,0.3,5000.0,0.8726646259971648,2,0.012030012355539861,0.01234792072293142
5000000.0,0.3,5000.0,0.8726646259971648,3,0.021787809737244892,0.022415053268903275
5000000.0,0.3,5000.0,0.8726646259971648,4,0.034335237988012385,0.03536027790425192
5000000.0,0.3,5000.0,0.8726646259971648,5,0.04967132608817594,0.05118257562009018
10000000.0,0.3,5000.0,0.17453292519943295,0,0.0006500000000000005,0.00065
10000000.0,0.3,5000.0,0.17453292519943295,1,0.0013925697548506342,0.0013925697548506347
10000000.0,0.3,5000.0,0.17453292519943295,2,0.002707603801224037,0.00270993029954239
10000000.0,0.3,5000.0,0.17453292519943295,3,0.0044347550897102924,0.004446743232261688
10000000.0,0.3,5000.0,0.17453292519943295,4,0.0065529605285288475,0.006579394489322465
10000000.0,0.3,5000.0,0.17453292519943295,5,0.009052909628434217,0.009097584548374367
10000000.0,0.3,5000.0,0.3490658503988659,0,0.0006499999999999999,0.00065
10000000.0,0.3,5000.0,0.3490658503988659,1,0.0015710316062056198,0.0015716487112433014
10000000.0,0.3,5000.0,0.3490658503988659,2,0.003285698522173529,0.0033022636062002126
10000000.0,0.3,5000.0,0.3490658503988659,3,0.005638202211410014,0.005683482052431545
10000000.0,0.3,5000.0,0.3490658503988659,4,0.008616993680245844,0.008700667285814988
10000000.0,0.3,5000.0,0.3490658503988659,5,0.012219354633745374,0.012350334495873779
10000000.0,0.3,5000.0,0.5235987755982988,0,0.0006499999999999998,0.00065
10000000.0,0.3,5000.0,0.5235987755982988,1,0.0018200000000000004,0.0018277777777777758
10000000.0,0.3,5000.0,0.5235987755982988,2,0.004075882352941176,0.004123529411764705
10000000.0,0.3,5000.0,0.5235987755982988,3,0.007254838709677419,0.0073632616487455255
10000000.0,0.3,5000.0,0.5235987755982988,4,0.011347142857142858,0.01153492063492062
10000000.0,0.3,5000.0,0.5235987755982988,5,0.01635070422535212,0.01663591549295777
10000000.0,0.3,5000.0,0.6981317007977318,0,0.0006499999999999998,0.00065
10000000.0,0.3,5000.0,0.6981317007977318,1,0.0021508210447734742,0.002174993193858826
10000000.0,0.3,5000.0,0.6981317007977318,2,0.005040750659502621,0.005137998305366194
10000000.0,0.3,5000.0,0.6981317007977318,3,0.00912181485201794,0.009324101764343952
10000000.0,0.3,5000.0,0.6981317007977318,4,0.014379373932998343,0.014717263668880178
10000000.0,0.3,5000.0,0.6981317007977318,5,0.02080963690829781,0.02131344802131039
10000000.0,0.3,5000.0,0.8726646259971648,0,0.0006499999999999998,0.00065
10000000.0,0.3,5000.0,0.8726646259971648,1,0.0025353879685825658,0.002584203955091313
10000000.0,0.3,5000.0,0.8726646259971648,2,0.0060150061777699305,0.00617396036146571
10000000.0,0.3,5000.0,0.8726646259971648,3,0.010893904868622446,0.011207526634451638
10000000.0,0.3,5000.0,0.8726646259971648,4,0.017167618994006192,0.01768013895212596
10000000.0,0.3,5000.0,0.8726646259971648,5,0.02483566304408797,0.02559128781004509
1000000.0,0.1,10000.0,0.17453292519943295,0,0.011000000000000017,0.011000000000000001
1000000.0,0.1,10000.0,0.17453292519943295,1,0.02715701224839842,0.027360284151728417
1000000.0,0.1,10000.0,0.17453292519943295,2,0.05576984094970981,0.057422268813343766
1000000.0,0.1,10000.0,0.17453292519943295,3,0.0933496162376525,0.09722726826227923
1000000.0,0.1,10000.0,0.17453292519943295,4,0.13943804226908924,0.14614860916465958
1000000.0,0.1,10000.0,0.17453292519943295,5,0.1938325391681291,0.20393423819495665
1000000.0,0.1,10000.0,0.3490658503988659,0,0.011000000000000005,0.011000000000000001
1000000.0,0.1,10000.0,0.3490658503988659,1,0.031040028354803597,0.03173057094071906
1000000.0,0.1,10000.0,0.3490658503988659,2,0.06834816564729215,0.0717984872202255
1000000.0,0.1,10000.0,0.3490658503988659,3,0.11953450965485522,0.12704458928346465
1000000.0,0.1,10000.0,0.3490658503988659,4,0.1843477745811733,0.19707978890898478
1000000.0,0.1,10000.0,0.3490658503988659,5,0.26272881510786633,0.2818109163309541
1000000.0,0.1,10000.0,0.5235987755982988,0,0.011000000000000001,0.011000000000000001
1000000.0,0.1,10000.0,0.5235987755982988,1,0.03645714285714286,0.03804395604395601
1000000.0,0.1,10000.0,0.5235987755982988,2,0.0855411764705882,0.091841628959276
1000000.0,0.1,10000.0,0.5235987755982988,3,0.15470967741935482,0.16783622828784137
1000000.0,0.1,10000.0,0.5235987755982988,4,0.24375102040816332,0.2657095761381473
1000000.0,0.1,10000.0,0.5235987755982988,5,0.3526197183098594,0.3853932827735651
1000000.0,0.1,10000.0,0.6981317007977318,0,0.011000000000000001,0.011000000000000001
1000000.0,0.1,10000.0,0.6981317007977318,1,0.043655227128038224,0.046641988247512416
1000000.0,0.1,10000.0,0.6981317007977318,2,0.10653501434961747,0.11678405745086066
1000000.0,0.1,10000.0,0.6981317007977318,3,0.19533179568126943,0.2159101736368605
1000000.0,0.1,10000.0,0.6981317007977318,4,0.30972703722348044,0.34362381274274983
1000000.0,0.1,10000.0,0.6981317007977318,5,0.4496382536091171,0.4998269970398843
1000000.0,0.1,10000.0,0.8726646259971648,0,0.011,0.011000000000000001
1000000.0,0.1,10000.0,0.8726646259971648,1,0.05202272722849979,0.05683720594927202
1000000.0,0.1,10000.0,0.8726646259971648,2,0.1277331014503787,0.14250707670683121
1000000.0,0.1,10000.0,0.8726646259971648,3,0.2338893586799169,0.2626374577773048
1000000.0,0.1,10000.0,0.8726646259971648,4,0.37039434734211274,0.4171121197398479
1000000.0,0.1,10000.0,0.8726646259971648,5,0.5372375035966394,0.6059187640369789
5000000.0,0.1,10000.0,0.17453292519943295,0,0.002200000000000003,0.0022
5000000.0,0.1,10000.0,0.17453292519943295,1,0.005431402449679684,0.005472056830345682
5000000.0,0.1,10000.0,0.17453292519943295,2,0.011153968189941963,0.011484453762668753
5000000.0,0.1,10000.0,0.17453292519943295,3,0.018669923247530505,0.019445453652455844
5000000.0,0.1,10000.0,0.17453292519943295,4,0.027887608453817846,0.029229721832931918
5000000.0,0.1,10000.0,0.17453292519943295,5,0.03876650783362583,0.04078684763899133
5000000.0,0.1,10000.0,0.3490658503988659,0,0.002200000000000001,0.0022
5000000.0,0.1,10000.0,0.3490658503988659,1,0.006208005670960718,0.006346114188143812
5000000.0,0.1,10000.0,0.3490658503988659,2,0.01366963312945843,0.014359697444045099
5000000.0,0.1,10000.0,0.3490658503988659,3,0.023906901930971045,0.025408917856692928
5000000.0,0.1,10000.0,0.3490658503988659,4,0.036869554916234656,0.039415957781796955
5000000.0,0.1,10000.0,0.3490658503988659,5,0.05254576302157327,0.056362183266190816
5000000.0,0.1,10000.0,0.5235987755982988,0,0.0022,0.0022
5000000.0,0.1,10000.0,0.5235987755982988,1,0.007291428571428573,0.007608791208791202
5000000.0,0.1,10000.0,0.5235987755982988,2,0.017108235294117643,0.018368325791855197
5000000.0,0.1,10000.0,0.5235987755982988,3,0.030941935483870964,0.03356724565756827
5000000.0,0.1,10000.0,0.5235987755982988,4,0.04875020408163266,0.05314191522762945
5000000.0,0.1,10000.0,0.5235987755982988,5,0.07052394366197187,0.07707865655471302
5000000.0,0.1,10000.0,0.6981317007977318,0,0.0022,0.0022
5000000.0,0.1,10000.0,0.6981317007977318,1,0.008731045425607646,0.009328397649502483
5000000.0,0.1,10000.0,0.6981317007977318,2,0.021307002869923493,0.02335681149017213
5000000.0,0.1,10000.0,0.6981317007977318,3,0.03906635913625389,0.043182034727372094
5000000.0,0.1,10000.0,0.6981317007977318,4,0.06194540744469609,0.06872476254854996
5000000.0,0.1,10000.0,0.6981317007977318,5,0.08992765072182343,0.09996539940797686
5000000.0,0.1,10000.0,0.8726646259971648,0,0.0021999999999999997,0.0022
5000000.0,0.1,10000.0,0.8726646259971648,1,0.010404545445699957,0.011367441189854404
5000000.0,0.1,10000.0,0.8726646259971648,2,0.025546620290075737,0.02850141534136624
5000000.0,0.1,10000.0,0.8726646259971648,3,0.04677787173598338,0.052527491555460964
5000000.0,0.1,10000.0,0.8726646259971648,4,0.07407886946842254,0.08342242394796959
5000000.0,0.1,10000.0,0.8726646259971648,5,0.10744750071932788,0.12118375280739575
10000000.0,0.1,10000.0,0.17453292519943295,0,0.0011000000000000016,0.0011
10000000.0,0.1,10000.0,0.17453292519943295,1,0.002715701224839842,0.002736028415172841
10000000.0,0.1,10000.0,0.17453292519943295,2,0.005576984094970982,0.005742226881334377
10000000.0,0.1,10000.0,0.17453292519943295,3,0.009334961623765252,0.009722726826227922
10000000.0,0.1,10000.0,0.17453292519943295,4,0.013943804226908923,0.014614860916465959
10000000.0,0.1,10000.0,0.17453292519943295,5,0.019383253916812913,0.020393423819495667
10000000.0,0.1,10000.0,0.3490658503988659,0,0.0011000000000000005,0.0011
10000000.0,0.1,10000.0,0.3490658503988659,1,0.003104002835480359,0.003173057094071906
10000000.0,0.1,10000.0,0.3490658503988659,2,0.006834816564729215,0.007179848722022549
10000000.0,0.1,10000.0,0.3490658503988659,3,0.011953450965485522,0.012704458928346464
10000000.0,0.1,10000.0,0.3490658503988659,4,0.018434777458117328,0.019707978890898478
10000000.0,0.1,10000.0,0.3490658503988659,5,0.026272881510786637,0.028181091633095408
10000000.0,0.1,10000.0,0.5235987755982988,0,0.0011,0.0011
10000000.0,0.1,10000.0,0.5235987755982988,1,0.0036457142857142864,0.003804395604395601
10000000.0,0.1,10000.0,0.5235987755982988,2,0.008554117647058821,0.009184162895927599
10000000.0,0.1,10000.0,0.5235987755982988,3,0.015470967741935482,0.016783622828784137
10000000.0,0.1,10000.0,0.5235987755982988,4,0.02437510204081633,0.026570957613814724
10000000.0,0.1,10000.0,0.5235987755982988,5,0.035261971830985936,0.03853932827735651
10000000.0,0.1,10000.0,0.6981317007977318,0,0.0011,0.0011
10000000.0,0.1,10000.0,0.6981317007977318,1,0.004365522712803823,0.004664198824751242
10000000.0,0.1,10000.0,0.6981317007977318,2,0.010653501434961746,0.011678405745086065
10000000.0,0.1,10000.0,0.6981317007977318,3,0.019533179568126946,0.021591017363686047
10000000.0,0.1,10000.0,0.6981317007977318,4,0.030972703722348047,0.03436238127427498
10000000.0,0.1,10000.0,0.6981317007977318,5,0.044963825360911716,0.04998269970398843
10000000.0,0.1,10000.0,0.8726646259971648,0,0.0010999999999999998,0.0011
10000000.0,0.1,10000.0,0.8726646259971648,1,0.005202272722849979,0.005683720594927202
10000000.0,0.1,10000.0,0.8726646259971648,2,0.012773310145037868,0.01425070767068312
10000000.0,0.1,10000.0,0.8726646259971648,3,0.02338893586799169,0.026263745777730482
10000000.0,0.1,10000.0,0.8726646259971648,4,0.03703943473421127,0.041711211973984794
10000000.0,0.1,10000.0,0.8726646259971648,5,0.05372375035966394,0.06059187640369788
1000000.0,0.2,10000.0,0.17453292519943295,0,0.012000000000000026,0.012
1000000.0,0.2,10000.0,0.17453292519943295,1,0.027667405816628778,0.02768359254981931
1000000.0,0.2,10000.0,0.17453292519943295,2,0.05541317910274891,0.055930347444959755
1000000.0,0.2,10000.0,0.17453292519943295,3,0.09185417332136002,0.09327076437900203
1000000.0,0.2,10000.0,0.17453292519943295,4,0.1365459803821471,0.13914353635470908
1000000.0,0.2,10000.0,0.17453292519943295,5,0.1892921591933373,0.1933192652829104
1000000.0,0.2,10000.0,0.3490658503988659,0,0.012000000000000009,0.012
